codi municipi,descripcio municipi,codi ABS,descripcio ABS,codi RS,descripcio RS,codi SS,descripcio SS,codi localitat,descripcio localitat
25904,Castell de Mur,259,Tremp,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590407,VILAMOLAT DE MUR
25904,Castell de Mur,259,Tremp,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590408,MUR
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590500,RIBERA D'ONDARA
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590501,BRIANÇÓ
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590502,GRAMUNTELL
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590503,HOSTALETS
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590504,LLINDARS
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590505,MAS CLARET
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590506,MONTFAR
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590507,MONTLLEÓ
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590508,MONTPALAU
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590509,POMAR
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590510,RUBINAT
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590511,SANT ANTOLÍ I VILANOVA
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590512,SANT PERE DELS ARQUELLS
25905,Ribera d'Ondara,106,Cervera,61,Lleida,6156,Lleida,2590513,SISQUELLA
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590600,VALLS D'AGUILAR
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590601,ARGESTUES
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590602,BELLPUI
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590603,BISCARBÓ
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590604,CASTELLÀS
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590605,CASTELLS
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590606,ESPAÉN
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590607,GUÀRDIA D'ARES
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590608,JUNYENT
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590609,MIRAVALL
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590610,NOVES DE SEGRE
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590611,NYUS
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590612,TAÚS
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590613,TREJUVELL
25906,Les Valls d'Aguilar,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590614,BERÉN
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590700,TORREFETA I FLOREJACS
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590701,BELLVEÍ
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590702,CASES DE LA SERRA
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590703,CASTELLMEJÀ
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590704,FAR
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590705,FLOREJACS
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590706,GRA
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590707,GRANOLLERS
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590708,LLOR
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590709,MORANA
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590710,PALOU
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590711,RIBER
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590712,SANT MARTÍ DE LA MORANA
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590713,SEDÓ
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590714,SELVANERA
25907,Torrefeta i florejacs,106,Cervera,61,Lleida,6156,Lleida,2590715,TORREFETA
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590800,FÍGOLS I ALINYÀ
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590801,ALINYÀ
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590802,ALZINA D'ALINYÀ
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590803,CAFERNA
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590804,CANELLES
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590805,FÍGOLS
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590806,FORN
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590807,LLOBERA
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590808,OBAC
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590809,PERLES
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590810,ROMANINS
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590811,SORTS
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590812,VALL
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590813,VALL DEL MIG
25908,Fígols i Alinyà,169,Alt Urgell-sud,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590814,VOLORIU
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590900,VANSA I FÓRNOLS
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590901,ADRAÉN
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590902,BARCELONETA
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590903,COLLDARNAT
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590904,CORNELLANA
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590905,FÓRNOLS
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590906,MONTARGULL
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590907,OSSERA
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590908,SANT PERE
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590909,SISQUER
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590910,SORRIBES DE LA VANSA
25909,La Vansa i Fórnols,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2590911,PADRINÀS
25910,Josa i Tuixén,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2591000,JOSA I TUIXÉN
25910,Josa i Tuixén,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2591001,JOSA
25910,Josa i Tuixén,233,La Seu d'Urgell,71,Alt Pirineu i Aran,7164,Alt Pirineu,2591002,TUIXÉN
25911,Els Plans de Sió,1,Agramunt,61,Lleida,6156,Lleida,2591100,PLANS DE SIÓ
25911,Els Plans de Sió,1,Agramunt,61,Lleida,6156,Lleida,2591106,MONT-ROIG
25911,Els Plans de Sió,1,Agramunt,61,Lleida,6156,Lleida,2591108,PALLARGUES
25911,Els Plans de Sió,1,Agramunt,61,Lleida,6156,Lleida,2591109,PELAGALLS
25911,Els Plans de Sió,1,Agramunt,61,Lleida,6156,Lleida,2591111,SISTERÓ
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591101,ARANYÓ
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591102,CANÓS
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591103,CONCABELLA
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591104,HOSTAFRANCS
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591105,MONTCORTÈS DE SEGARRA
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591107,MULLER
25911,Els Plans de Sió,106,Cervera,61,Lleida,6156,Lleida,2591110,RATERA
25912,Gimenells i el Pla de la Font,334,Almacelles,61,Lleida,6156,Lleida,2591200,GIMENELLS I EL PLA DE LA FONT
25912,Gimenells i el Pla de la Font,334,Almacelles,61,Lleida,6156,Lleida,2591201,GIMENELLS
25912,Gimenells i el Pla de la Font,334,Almacelles,61,Lleida,6156,Lleida,2591202,PLA DE LA FONT
25913,Riu de Cerdanya,103,La Cerdanya,71,Alt Pirineu i Aran,7164,Alt Pirineu,2591300,RIU DE CERDANYA
25913,Riu de Cerdanya,103,La Cerdanya,71,Alt Pirineu i Aran,7164,Alt Pirineu,2591301,RIU DE CERDANYA
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300100,AIGUAMÚRCIA
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300101,AIGUAMÚRCIA
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300102,ALBÀ
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300103,DESTRES
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300104,FONTS DEL RECTOR
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300105,MAS D'EN PERERS
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300106,MASBARRAT
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300107,ORDRES
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300108,PINEDES ALTES
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300110,PLANA DEL MOLÍ
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300111,POBLES
43001,Aiguamúrcia,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300112,SANTES CREUS
43001,Aiguamúrcia,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300109,PLA DE MANLLEU
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300200,ALBINYANA
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300201,ALBINYANA
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300202,BONATERRA DOS
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300203,BONATERRA UN
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300204,MASIES DE TORRENT
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300205,MOLÍ DEL BLANQUILLO
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300206,PAPIOLA
43002,Albinyana,13,El Vendrell,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4300207,PECES
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300300,ALBIOL
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300301,ALBIOL
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300302,BONRETORN
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300303,MASIES CATALANES
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300304,MASOS
43003,l'Albiol,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300305,VILA SANT FRANCESC
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300400,ALCANAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300401,ALCANAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300402,CAMP DE TIR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300403,CASES D'ALCANAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300404,FONDO DE XAN
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300405,MÈRIDA
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300406,MARICEL
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300407,MARJAL
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300408,MONTECARLO
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300409,MONTSIÀ MAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300410,MORRALLA
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300411,PAU
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300412,SELLETA
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300413,SELMA
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300414,SERRAMAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300415,SOLIMAR
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300416,SOTA MONTSIÀ
43004,Alcanar,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300417,URBAFONDA
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300500,ALCOVER
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300501,ALCOVER
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300502,BOMBURGUET
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300503,BORQUERA
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300504,CABANA
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300505,MASIES CATALANES
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300506,MUNTANYANS
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300507,PLANA
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300508,REMEI
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300509,RESIDENCIAL DEL REMEI
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300510,SAMUNTÀ
43005,Alcover,333,Alt Camp oest,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4300511,SERRADALT
43006,Aldover,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300600,ALDOVER
43006,Aldover,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300601,ALDOVER
43006,Aldover,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300602,PLA DE LES ILLES
43007,L'Aleixar,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300700,ALEIXAR
43007,L'Aleixar,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300701,ALEIXAR
43007,L'Aleixar,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300702,MAS DE LA TIA ANNA
43007,L'Aleixar,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300703,PARCEL.LES DEL MILIONARI
43007,L'Aleixar,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300704,PUIG
43008,Alfara de Carles,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300800,ALFARA DE CARLES
43008,Alfara de Carles,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300801,ALFARA DE CARLES
43008,Alfara de Carles,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300802,MASCAR
43008,Alfara de Carles,256,Tortosa 2 oest,63,Terres de l'Ebre,6360,Terres de l'Ebre,4300803,TOSCAR
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300900,ALFORJA
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300901,ALFORJA
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300902,BARQUERES
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300903,GARRIGOTS
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300904,MAS DE L'ALEU
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300905,PORTUGAL
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300906,SANT ANTONI
43009,Alforja,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4300907,SERVIANS
43010,Alió,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4301000,ALIÓ
43010,Alió,262,Alt Camp est,62,Camp de Tarragona,6257,Alt Camp-Conca de Barberà,4301001,ALIÓ
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301100,ALMOSTER
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301101,ALMOSTER
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301102,BELLAVISTA
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301103,CASTELLMOSTER
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301104,PICARANY
43011,Almoster,354,La Selva del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301105,PONTARRONS
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301200,ALTAFULLA
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301201,ALTAFULLA
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301202,BARRI MARÍTIM
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301203,BRISES DEL MAR
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301204,LLUM I MAR
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301205,MUNTS
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301206,PERLA
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301207,PORTALADA
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301208,ROBERT
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301209,SANT ANTONI
43012,Altafulla,257,Torredembarra,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301210,TÀRRACO NOVA
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301300,AMETLLA DE MAR
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301301,ÀLIGA
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301302,AMETLLA DE MAR
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301303,CALA NOVA
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301304,CALAFAT
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301305,ESTANY
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301306,HIDALGO
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301307,RACONS
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301308,ROQUES DAURADES
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301309,SANT JORDI D'ALFAMA
43013,L'Ametlla de Mar,178,L'Ametlla de Mar- El Perelló,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301310,TRES CALES
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301400,AMPOSTA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301401,AMPOSTA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301402,BALADA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301403,CARLET
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301404,CARROVA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301405,COMES
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301406,ENCANYISSADA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301407,ENCLUSA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301408,ESQUERRA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301409,EUCALIPTUS
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301410,MAS D'EN CARRASCA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301411,MONTSIANELL
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301412,ORIOLA
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301413,PANISSOS
43014,Amposta,4,Amposta,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301415,TAULADA
43014,Amposta,206,Sant Carles de la Ràpita,63,Terres de l'Ebre,6360,Terres de l'Ebre,4301414,POBLENOU DEL DELTA
43015,Arbolí,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301500,ARBOLÍ
43015,Arbolí,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301501,ARBOLÍ
43015,Arbolí,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301502,CASTILLEJOS
43015,Arbolí,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301503,CINGLES
43015,Arbolí,87,Les Borges del Camp,62,Camp de Tarragona,6259,Baix Camp-Priorat,4301504,VALL
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301600,ARBOÇ
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301601,ARBOÇ
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301602,CAN VIES
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301603,CASETES DE PUIGMOLTÓ
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301604,LLACUNETA
43016,L'Arboç,314,Baix Penedès interior,62,Camp de Tarragona,6258,Tarragonès-Baix Penedès,4301605,SANTA LLÚCIA
